date,price,bedrooms,grade,has_basement,living_in_m2,renovated,nice_view,perfect_condition,real_bathrooms,has_lavatory,single_floor,month,quartile_zone
2015-01-06,240000.0,2,2,False,143.99965,False,False,False,1,False,True,1,2
2015-04-27,465000.0,2,2,True,138.42547,False,False,False,1,True,True,4,2
2015-04-13,950000.0,2,2,False,159.79316,False,False,False,1,False,True,4,4
2014-12-22,610000.0,3,3,True,335.37982999999997,False,False,False,2,True,False,12,3
2014-12-30,528000.0,3,3,True,177.44473,False,False,False,2,True,True,12,2
2014-05-31,538888.0,3,3,False,193.23824,False,False,False,2,True,False,5,4
2014-10-15,310000.0,3,3,False,214.60593,False,False,False,2,True,False,10,1
2014-06-16,576000.0,3,3,False,226.68332,False,False,False,2,True,False,6,2
2014-11-25,592000.0,2,3,False,144.92867999999999,False,False,True,1,True,True,11,3
2015-03-17,760000.0,2,5,False,308.43796,False,False,False,3,True,False,3,2
2014-10-21,449500.0,3,3,False,239.68974,False,False,False,3,False,False,10,2
2015-04-24,575000.0,2,2,False,160.72219,False,False,False,2,False,True,4,4
2015-02-10,280000.0,2,2,True,113.34166,False,False,False,2,True,True,2,3
2015-03-11,450000.0,2,2,True,131.92226,False,False,False,2,True,True,3,4
2015-02-19,531800.0,2,2,False,179.30279,False,False,False,2,True,False,2,4
2015-03-03,425000.0,1,2,False,107.76748,False,False,False,1,False,True,3,2
2014-07-14,675000.0,3,3,False,269.4187,False,False,False,2,True,False,7,4
2014-07-25,445000.0,2,2,True,150.50286,False,False,False,2,False,True,7,2
2014-06-12,640000.0,3,4,True,342.81207,False,False,False,3,True,False,6,4
2014-05-22,259000.0,2,2,False,143.99965,False,False,False,2,True,False,5,1
2015-04-09,377000.0,2,3,False,173.72861,False,False,False,2,True,False,4,2
2015-03-27,555000.0,2,1,True,116.12875,False,False,False,1,False,False,3,3
2014-08-08,359000.0,3,3,False,239.225225,False,False,False,2,True,False,8,1
2015-01-02,252000.0,1,1,False,63.17404,True,True,False,1,False,True,1,3
2014-07-01,274900.0,3,2,False,183.01891,False,False,False,2,True,False,7,1
2014-08-13,547500.0,2,2,True,171.87055,False,False,False,2,False,True,8,3
2014-12-18,210000.0,2,2,True,170.01248999999999,False,False,False,2,False,True,12,2
2014-09-03,340000.0,3,2,False,235.04459,False,False,False,2,True,False,9,1
2014-07-28,435000.0,2,2,False,170.94152,False,False,False,2,True,False,7,4
2015-04-06,322500.0,2,2,False,94.76106,False,False,True,1,False,True,4,2
2015-04-10,425000.0,3,3,False,222.9672,False,False,False,2,True,False,4,2
2015-02-11,362000.0,1,2,False,82.68367,False,False,False,1,False,False,2,2
2014-07-07,685000.0,2,3,False,188.59309,False,False,False,3,True,False,7,4
2014-10-06,207000.0,3,1,False,195.09629999999999,False,False,False,2,True,False,10,1
2014-08-19,253000.0,3,2,True,177.44473,False,False,False,2,False,True,8,1
2014-08-25,775000.0,2,2,False,152.36092,False,False,False,1,True,False,8,4
2015-02-04,424950.0,3,3,False,230.39944,False,False,False,2,True,False,2,2
2015-04-28,640000.0,3,3,False,214.60593,False,False,False,2,False,False,4,3
2015-05-08,455000.0,3,2,False,164.43831,False,False,False,2,True,False,5,2
2014-10-27,212000.0,2,2,True,157.00607,False,False,False,1,True,True,10,2
2014-08-29,766000.0,2,4,False,210.88981,False,False,False,2,True,False,8,4
2015-04-29,769000.0,3,4,False,226.68332,False,False,False,2,True,False,4,4
2014-12-19,309000.0,2,2,True,169.08346,False,False,False,1,False,True,12,1
2014-05-02,436110.0,2,3,True,164.43831,False,False,False,2,True,False,5,3
2014-07-18,465000.0,3,3,True,217.39302,False,False,False,2,True,True,7,4
2014-09-26,232000.0,2,2,False,119.84487,False,False,False,1,True,True,9,1
2014-06-24,455000.0,1,3,True,111.4836,False,False,False,1,True,False,6,3
2014-05-08,358000.0,1,2,False,89.18688,False,False,False,1,True,False,5,3
2015-03-17,380000.0,2,2,False,128.20614,False,False,False,1,False,True,3,2
2015-03-21,217000.0,2,1,False,80.82561,False,False,True,1,False,True,3,1
2015-01-30,252000.0,2,2,False,155.14801,False,False,False,2,True,False,1,2
2014-12-04,250000.0,2,2,True,154.21898,False,False,False,2,False,True,12,1
2014-09-24,280000.0,2,2,True,244.33489,False,False,False,1,True,True,9,1
2014-08-06,450000.0,2,3,False,119.84487,False,False,False,2,False,False,8,3
2014-10-02,725000.0,3,4,False,319.58632,False,False,False,2,True,False,10,4
2015-04-29,980000.0,3,4,False,209.96078,False,True,False,1,True,True,4,4
2015-03-24,222000.0,2,2,False,113.34166,False,False,False,1,False,True,3,1
2015-05-07,555500.0,1,2,False,85.47076,False,False,False,1,False,True,5,4
2014-10-17,800000.0,3,3,True,186.73503,False,True,False,2,True,True,10,2
2015-03-19,508300.0,2,2,True,107.76748,False,False,False,1,False,True,3,3
2014-07-31,485000.0,2,2,True,173.72861,False,False,False,1,True,True,7,2
2015-01-26,769000.0,3,4,False,279.63803,False,False,False,3,True,False,1,3
2015-03-10,685530.0,3,4,False,290.78639,False,False,False,2,True,False,3,2
2014-07-16,293000.0,1,1,False,103.12233,False,False,False,1,False,True,7,3
2014-09-24,335000.0,2,1,True,166.29637,False,False,False,1,True,True,9,1
2014-07-28,250000.0,2,2,False,142.14159,False,False,False,2,True,False,7,2
2015-03-27,485000.0,3,2,False,171.87055,False,False,False,2,True,True,3,3
2015-02-27,339000.0,3,2,False,159.79316,False,False,False,2,True,False,2,2
2014-07-28,315000.0,2,3,False,148.6448,False,False,False,2,True,False,7,1
2015-04-06,316000.0,2,3,False,236.90265,False,False,False,2,True,False,4,1
2014-11-13,239000.0,1,2,False,136.56741,False,False,False,2,False,False,11,1
2014-12-30,495000.0,2,2,False,195.09629999999999,False,False,False,2,True,False,12,3
2015-01-08,288000.0,2,2,True,194.16727,False,False,False,2,True,True,1,1
2014-12-04,295000.0,2,1,False,92.903,False,False,True,1,False,True,12,2
2014-08-18,390000.0,3,2,True,187.66406,False,False,False,1,True,True,8,4
2014-07-31,319900.0,3,2,False,229.934925,False,False,False,2,True,False,7,1
2014-05-08,647500.0,3,3,True,191.38018,False,False,False,1,True,True,5,2
2014-07-29,404763.0,2,3,True,157.00607,False,False,False,2,True,False,7,3
2015-04-23,400000.0,2,4,False,193.23824,False,False,False,2,True,False,4,2
2014-12-09,405000.0,3,2,True,260.1284,False,False,True,2,False,True,12,2
2014-07-21,207950.0,1,1,False,82.68367,False,False,False,2,False,True,7,2
2014-11-17,800000.0,3,2,False,199.74145,False,False,False,1,True,True,11,4
2014-10-03,230000.0,2,2,True,151.43189,False,False,True,1,True,True,10,1
2014-05-23,354800.0,2,2,False,127.27711,False,False,True,2,False,True,5,1
2014-07-07,420000.0,2,3,True,150.50286,False,False,False,2,True,False,7,3
2014-07-02,275250.0,2,2,False,141.21256,False,False,False,2,True,False,7,2
2015-02-20,270000.0,3,2,True,198.81242,False,False,False,2,True,True,2,1
2014-06-17,547000.0,3,2,True,159.79316,False,False,False,1,False,False,6,3
2015-04-07,536650.0,2,3,True,194.16727,False,False,False,1,True,True,4,2
2014-08-12,600000.0,2,3,False,133.78032,False,False,False,1,False,False,8,3
2014-12-29,660000.0,3,2,True,271.27676,False,False,False,3,False,False,12,4
2015-04-14,935000.0,3,4,True,239.68974,False,False,False,2,False,False,4,4
2015-04-08,954500.0,2,3,True,226.68332,False,True,False,2,True,True,4,3
2015-04-02,540000.0,3,3,True,189.52212,False,False,False,1,True,True,4,2
2014-06-26,440000.0,3,2,False,164.43831,False,False,False,1,True,False,6,3
2015-03-21,503000.0,2,2,True,117.05778,False,False,False,2,False,True,3,3
2015-02-27,170000.0,1,1,False,79.89658,False,False,False,1,False,True,2,1
2014-07-17,500000.0,2,3,False,163.50928,False,False,False,2,True,False,7,4
2014-07-22,209950.0,3,1,False,151.43189,False,False,False,1,False,True,7,1
2014-09-04,439990.0,3,3,False,143.07062,False,False,False,2,True,False,9,3
2014-08-29,370000.0,2,3,False,172.79958,True,False,False,2,False,False,8,2
2015-04-21,413100.0,2,2,True,166.29637,False,False,False,2,True,True,4,4
2014-08-22,285000.0,2,1,True,196.02533,False,False,True,2,False,False,8,1
2015-04-27,340000.0,2,2,True,106.83845,False,False,False,2,False,False,4,3
2015-04-02,273000.0,2,1,False,190.45115,False,False,False,1,True,False,4,2
2015-04-23,710200.0,3,3,True,155.14801,False,False,False,3,False,False,4,4
2014-10-14,218500.0,3,2,False,130.0642,False,False,False,1,True,True,10,1
2014-07-01,406000.0,3,2,False,146.78674,False,True,False,1,False,False,7,1
2014-05-13,525000.0,3,2,False,227.61235,False,False,False,3,False,False,5,3
2014-06-13,265000.0,3,1,False,176.5157,False,False,True,1,True,True,6,1
2015-04-09,340000.0,2,2,False,159.79316,False,False,False,2,True,False,4,1
2014-07-11,319000.0,2,2,False,152.36092,False,False,False,1,True,True,7,3
2015-04-27,864000.0,3,5,False,345.59916,False,False,False,2,True,False,4,4
2014-07-28,585000.0,2,2,True,137.49644,False,False,False,1,True,False,7,4
2015-05-07,664500.0,3,3,True,285.21220999999997,False,False,False,2,True,False,5,3
2014-09-13,439500.0,3,2,False,126.34808,False,False,False,1,False,False,9,3
2014-07-07,445000.0,1,2,False,115.19972,False,False,False,2,False,False,7,3
2014-08-04,579000.0,2,3,True,147.71577,False,True,False,1,False,True,8,2
2014-11-25,750000.0,3,2,True,245.26391999999998,False,False,True,2,True,False,11,3
2015-02-11,640500.0,1,3,True,152.36092,False,False,False,1,True,True,2,2
2015-01-14,820000.0,3,4,False,257.34131,False,False,False,3,True,False,1,4
2014-07-23,415000.0,2,2,True,136.56741,False,False,False,1,True,True,7,3
2014-09-16,550000.0,2,3,False,193.23824,False,False,False,2,True,False,9,3
2014-06-04,324950.0,2,2,False,112.41263,False,False,False,1,False,True,6,2
2014-10-21,387000.0,1,3,False,108.69651,False,False,False,2,True,False,10,3
2014-11-05,575000.0,2,4,False,210.88981,False,False,False,2,True,False,11,3
2014-12-16,434000.0,2,2,True,162.58025,False,False,False,2,True,True,12,2
2014-05-05,329950.0,1,1,False,105.90942,False,False,False,1,False,False,5,2
2014-12-16,1065000.0,3,4,True,271.27676,False,False,False,3,True,False,12,3
2014-06-18,650000.0,2,3,False,122.63195999999999,False,False,False,1,True,True,6,4
2014-05-05,736500.0,3,4,False,295.43154,False,True,False,2,True,False,5,2
2015-04-13,555000.0,3,4,False,227.61235,False,False,False,2,True,False,4,2
2015-04-23,650000.0,2,3,True,216.46399,False,False,False,1,True,True,4,2
2015-02-24,255000.0,2,2,False,121.70293,False,False,False,2,False,True,2,1
2014-12-02,280000.0,2,1,False,87.32882,False,False,False,1,False,True,12,2
2014-07-21,229900.0,2,2,False,133.78032,False,False,False,1,False,True,7,1
2014-12-11,565000.0,3,3,False,253.62519,False,False,False,2,True,False,12,3
2014-08-22,412000.0,2,2,True,92.903,False,False,True,1,False,True,8,2
2014-06-04,785000.0,2,3,False,155.14801,False,False,True,1,True,True,6,4
2014-09-17,390000.0,2,2,True,170.94152,False,False,True,2,False,True,9,2
2014-11-22,268750.0,3,1,False,74.3224,False,False,False,1,False,True,11,2
2014-12-19,765000.0,3,4,False,300.07669,False,False,False,2,True,False,12,4
2014-06-13,171000.0,3,1,True,141.21256,False,False,False,2,False,True,6,1
2014-09-17,350000.0,3,2,False,325.1605,False,False,False,3,True,False,9,2
2014-07-23,325000.0,2,2,True,216.46399,False,False,False,2,True,True,7,1
2014-10-08,765000.0,2,5,False,250.8381,False,False,False,2,True,False,10,4
2014-06-16,371025.0,2,2,False,142.14159,False,False,False,2,False,True,6,3
2014-06-06,809950.0,3,4,False,207.17369,False,False,True,2,False,False,6,4
2014-07-23,163500.0,1,2,False,97.54814999999999,False,False,False,1,True,False,7,2
2014-10-09,128000.0,2,2,False,84.54173,False,False,False,1,False,True,10,1
2014-09-09,222900.0,1,1,False,79.89658,False,False,True,1,False,True,9,2
2014-11-03,478000.0,2,3,True,132.85129,False,False,False,3,True,False,11,3
2014-05-23,554820.0,3,3,True,326.08953,True,True,False,2,False,True,5,2
2014-06-16,963000.0,3,5,False,304.72184,False,False,False,3,True,False,6,3
2014-11-10,290000.0,2,3,True,131.92226,False,False,False,2,True,False,11,2
2014-05-23,375000.0,1,3,False,69.67725,False,False,False,2,True,False,5,3
2014-09-16,260000.0,3,3,True,209.03175,False,False,False,2,True,True,9,1
2014-07-29,360000.0,1,1,False,72.46433999999999,False,False,False,1,False,True,7,2
2014-10-29,435000.0,3,2,False,203.45757,False,False,False,2,True,False,10,3
2015-03-27,330000.0,2,2,False,154.21898,False,False,False,2,True,False,3,2
2015-02-22,365000.0,2,2,True,121.70293,False,False,False,2,True,False,2,3
2014-09-16,350000.0,2,2,True,285.21220999999997,True,True,False,2,True,False,9,2
2014-12-01,280000.0,1,2,False,110.55457,False,False,False,1,True,False,12,2
2014-05-13,581000.0,3,3,True,194.16727,False,False,False,1,True,True,5,4
2014-07-29,595000.0,3,3,False,270.34773,False,False,False,2,True,False,7,3
2014-08-06,296500.0,2,2,False,118.91584,False,False,False,1,False,True,8,2
2014-08-18,345000.0,1,2,True,125.41905,False,False,False,1,False,True,8,2
2014-10-22,825000.0,3,4,False,189.52212,False,False,False,1,True,False,10,4
2014-07-25,430000.0,2,3,True,146.78674,False,False,False,1,True,True,7,3
2015-03-19,770000.0,3,2,True,215.53496,True,False,False,3,False,True,3,4
2015-05-06,570000.0,3,3,False,245.26391999999998,False,False,False,2,True,False,5,2
2014-11-14,357950.0,1,2,False,75.25143,False,False,False,1,False,True,11,3
2014-05-06,365000.0,2,2,False,121.70293,False,False,False,1,True,True,5,2
2015-02-02,255000.0,2,3,False,237.367165,False,False,False,2,True,False,2,1
2014-09-22,335000.0,3,4,False,208.10272,False,False,False,2,True,False,9,1
2015-02-23,400000.0,3,3,False,214.60593,False,False,False,2,True,False,2,1
2015-03-27,449228.0,3,3,True,280.56706,False,False,False,2,True,True,3,4
2014-06-13,458000.0,2,2,True,187.66406,False,False,False,2,False,True,6,2
2014-06-05,466500.0,2,2,True,132.85129,False,False,False,1,False,True,6,3
2015-04-13,493000.0,3,3,False,192.30921,False,False,False,2,True,False,4,2
2014-06-10,470000.0,2,3,True,212.74787,False,False,False,1,True,True,6,2
2015-03-03,883000.0,3,4,True,260.1284,False,False,False,2,True,False,3,4
2014-06-12,312500.0,1,2,False,99.40621,False,False,False,1,True,False,6,3
2014-06-10,480000.0,3,2,True,215.53496,False,False,False,1,True,True,6,3
2014-12-26,241250.0,2,2,False,125.41905,False,False,False,1,True,True,12,2
2015-02-18,234950.0,3,2,False,134.70935,False,False,False,2,False,True,2,1
2015-02-23,542000.0,2,3,False,206.24466,False,False,False,2,True,False,2,4
2014-05-20,467000.0,2,3,True,117.98681,False,False,False,2,True,False,5,3
2015-04-06,710000.0,3,2,True,252.69616,False,False,False,2,True,True,4,3
2014-12-19,280000.0,2,1,True,91.04494,False,False,False,1,False,True,12,1
2014-05-22,677000.0,2,2,True,185.806,False,False,False,2,False,True,5,3
2014-11-04,349000.0,2,2,True,157.00607,False,False,False,1,True,True,11,1
2015-01-26,315500.0,2,2,False,120.7739,False,False,False,1,False,True,1,3
2014-06-05,386000.0,2,2,False,123.56099,False,False,False,2,False,True,6,2
2014-12-22,317500.0,1,1,False,113.34166,False,False,False,1,True,True,12,2
2015-02-12,572500.0,2,4,False,231.32847,False,False,False,2,True,False,2,2
2015-02-04,256000.0,2,1,True,119.84487,False,False,False,1,False,True,2,1
2014-10-20,307000.0,3,1,True,121.70293,False,False,False,1,True,False,10,1
2015-01-21,212000.0,1,1,False,99.40621,False,False,False,1,False,True,1,2
2014-06-25,589950.0,3,2,True,259.19937,False,True,True,3,False,True,6,2
2014-08-21,490000.0,2,3,True,118.91584,False,False,False,2,True,False,8,3
2014-12-01,500000.0,3,3,True,176.5157,False,False,False,2,True,True,12,2
2014-08-11,599000.0,2,3,False,153.28995,False,False,False,1,True,False,8,4
2014-12-15,124000.0,2,1,False,100.33524,False,False,False,1,False,True,12,1
2015-04-20,825000.0,3,4,True,384.61842,False,False,False,3,True,False,4,3
2014-08-25,358000.0,2,2,False,106.83845,False,False,False,1,False,True,8,2
2014-10-13,290000.0,3,2,False,171.87055,False,False,False,2,True,False,10,1
2014-11-28,975000.0,3,4,True,290.78639,False,False,False,3,True,False,11,4
2015-05-08,700000.0,2,2,True,139.3545,False,False,True,1,True,True,5,4
2014-07-09,560000.0,2,3,False,182.08988,False,False,False,2,True,False,7,4
2014-07-23,705000.0,2,2,True,202.52854,False,True,False,1,True,True,7,4
2014-06-04,572000.0,2,3,True,170.01248999999999,False,False,False,2,True,True,6,4
2014-05-29,305000.0,1,3,False,92.903,False,False,False,2,True,False,5,3
2014-09-26,689000.0,3,2,False,187.66406,False,False,False,2,True,False,9,3
2015-04-27,335000.0,2,2,True,215.53496,False,False,False,1,False,True,4,2
2014-08-27,268000.0,2,2,True,174.65764,False,False,False,2,True,False,8,2
2015-03-06,450000.0,2,3,True,150.50286,False,False,False,2,True,False,3,3
2014-12-23,599000.0,2,5,True,170.94152,False,False,False,2,True,False,12,3
2015-04-01,209950.0,1,1,True,97.54814999999999,False,False,False,1,False,True,4,1
2014-09-17,255000.0,2,2,False,161.65122,False,False,True,2,True,True,9,1
2015-04-13,700000.0,3,3,False,332.59274,False,False,False,3,True,True,4,3
2015-01-26,350000.0,2,3,False,189.52212,False,False,False,2,True,False,1,1
2015-02-20,519500.0,3,1,False,143.07062,False,False,False,2,False,True,2,3
2014-10-28,415000.0,3,3,False,199.74145,False,False,False,2,True,False,10,2
2015-05-06,330000.0,2,2,True,182.08988,False,False,False,2,True,False,5,2
2014-07-09,480000.0,3,3,True,236.90265,False,False,True,2,True,True,7,2
2014-08-06,374150.0,2,2,False,129.13517,False,False,False,1,True,True,8,2
2014-09-17,795000.0,3,3,True,282.42512,False,True,False,2,True,True,9,4
2014-09-02,565000.0,2,4,False,188.59309,False,False,False,2,True,True,9,3
2014-09-29,280000.0,2,2,True,155.14801,False,False,False,1,True,True,9,2
2015-03-16,345000.0,1,1,True,89.18688,False,False,False,1,False,True,3,3
2015-03-04,292000.0,2,3,False,101.26427,False,False,True,1,True,False,3,2
2014-11-12,300000.0,1,1,False,102.1933,False,False,True,1,False,False,11,1
2014-11-07,465000.0,3,3,False,240.61877,False,False,False,2,True,False,11,2
2015-04-03,190000.0,3,2,True,146.78674,False,False,False,2,False,True,4,2
2014-09-15,493000.0,2,2,True,159.79316,False,False,False,2,True,True,9,3
2014-12-10,740000.0,2,4,False,187.66406,False,False,False,1,True,True,12,4
2015-04-22,562000.0,1,3,False,120.7739,False,False,False,2,True,False,4,3
2014-09-08,270000.0,2,2,True,162.58025,False,False,False,2,True,True,9,1
2015-01-08,387000.0,2,2,False,163.50928,False,False,False,2,True,False,1,3
2014-09-29,360000.0,3,2,True,229.47041,False,False,False,2,True,True,9,2
2015-04-25,150000.0,2,1,False,115.19972,False,False,False,1,False,True,4,1
2014-10-24,193000.0,2,2,False,109.62554,False,False,False,1,True,True,10,1
2014-10-27,274975.0,2,4,False,281.49609,False,False,False,2,True,False,10,4
2014-06-13,760000.0,3,3,True,224.82526,False,True,False,2,True,True,6,1
2015-04-10,237000.0,2,2,False,89.18688,False,False,False,1,True,True,4,1
2014-08-25,459500.0,1,2,False,108.69651,False,False,False,1,True,False,8,3
2014-10-27,333500.0,2,2,False,122.63195999999999,False,False,False,1,True,True,10,2
2014-08-04,840000.0,3,4,True,230.39944,False,False,False,1,True,True,8,4
2014-06-25,152000.0,2,1,False,101.26427,False,False,False,1,False,True,6,1
2015-02-18,490000.0,2,4,True,223.89623,False,True,False,2,True,True,2,1
2015-02-17,410000.0,1,2,True,144.92867999999999,False,False,False,1,False,True,2,2
2014-10-23,315000.0,1,2,True,180.23182,False,False,False,2,True,False,10,2
2015-04-07,1000000.0,2,3,True,242.47683,False,True,False,1,True,False,4,4
2015-02-04,550000.0,1,1,False,117.98681,False,False,False,1,False,True,2,1
2014-06-26,220000.0,2,2,False,154.21898,False,False,False,1,True,False,6,1
2014-06-11,450000.0,3,2,False,213.6769,False,False,False,2,True,True,6,2
2014-09-17,250000.0,1,2,False,111.4836,False,False,False,1,True,False,9,1
2014-08-20,267000.0,2,3,False,146.78674,False,False,False,2,True,False,8,1
2014-06-13,513000.0,3,2,True,187.66406,False,False,True,2,True,True,6,2
2014-12-02,340000.0,2,2,True,176.5157,False,False,False,2,True,True,12,2
2014-11-11,200000.0,1,2,False,122.63195999999999,False,False,False,1,True,False,11,2
2015-04-28,469500.0,2,2,True,171.87055,False,False,False,2,True,True,4,3
2014-12-17,235000.0,1,2,False,154.21898,False,False,False,2,True,False,12,1
2014-08-13,480000.0,1,1,True,108.69651,False,False,False,1,True,True,8,3
2014-11-14,272000.0,2,2,False,156.07704,False,False,False,2,True,False,11,1
2014-05-06,609000.0,3,4,False,199.74145,False,False,False,2,True,False,5,4
2014-11-18,751305.0,3,5,False,247.12198,False,False,False,2,True,False,11,4
2014-06-10,749000.0,2,2,False,146.78674,False,False,False,1,False,False,6,3
2014-07-14,364500.0,2,2,False,98.47718,False,False,False,1,False,True,7,2
2014-09-04,527000.0,3,3,False,216.46399,False,False,False,2,True,False,9,3
2015-01-05,269950.0,2,2,False,208.474332,False,False,False,2,True,False,1,1
2014-09-09,405000.0,2,2,True,163.50928,False,False,False,1,True,True,9,2
2014-06-20,436500.0,3,3,True,288.92833,False,False,False,3,False,True,6,3
2014-09-22,485000.0,2,3,False,174.65764,False,False,False,2,True,False,9,3
2014-11-20,385000.0,3,3,False,237.83168,False,False,False,2,True,False,11,1
2015-04-28,128000.0,2,2,False,130.0642,False,False,False,1,False,True,4,1
2014-09-16,264000.0,1,1,False,65.96113,False,False,False,1,False,True,9,2
2015-03-19,860000.0,2,3,False,220.18010999999998,False,False,False,2,True,False,3,4
2014-09-11,711000.0,3,3,True,194.631785,False,False,True,2,True,False,9,3
2015-05-05,378000.0,3,2,False,120.7739,False,False,True,1,False,True,5,2
2015-03-04,310000.0,2,2,True,199.74145,False,False,False,2,True,True,3,2
2014-07-17,252000.0,2,2,False,131.92226,False,False,False,2,False,False,7,1
2014-10-16,915000.0,2,2,False,144.92867999999999,False,False,False,1,False,True,10,4
2014-10-27,331500.0,3,2,False,190.45115,False,False,False,2,True,False,10,1
2015-02-10,671500.0,2,3,False,164.43831,False,False,False,2,True,False,2,3
2015-04-14,270000.0,2,2,False,159.79316,False,False,False,2,True,True,4,1
2015-03-18,285000.0,3,2,True,173.72861,False,False,False,1,True,True,3,1
2014-08-14,324000.0,1,2,False,76.18046,False,False,False,1,False,True,8,3
2014-12-09,338000.0,2,3,True,157.00607,False,False,False,2,True,False,12,1
2014-06-05,725000.0,3,3,True,224.82526,False,False,False,2,True,True,6,4
2014-06-27,464900.0,3,2,True,187.66406,False,False,False,2,True,True,6,2
2014-08-19,415000.0,3,2,True,182.08988,False,False,False,1,True,True,8,2
2015-04-06,235000.0,3,2,True,178.37376,False,False,False,1,True,True,4,1
2014-10-18,690000.0,3,5,True,276.85094,False,False,False,3,True,False,10,3
2015-01-16,605000.0,2,3,True,204.3866,False,False,False,3,True,False,1,4
2014-10-14,515100.0,2,3,False,192.680822,False,False,False,2,True,False,10,2
2014-08-25,619000.0,2,4,False,237.83168,False,False,False,2,True,False,8,4
2015-04-06,425000.0,1,2,False,101.26427,False,False,False,1,False,True,4,3
2015-05-05,261000.0,1,1,False,90.11591,False,False,False,1,False,True,5,1
2014-12-03,250000.0,3,3,False,170.01248999999999,False,False,False,2,True,False,12,1
2014-09-06,255000.0,1,1,False,87.32882,False,False,False,1,False,True,9,2
2015-02-06,176000.0,2,2,False,124.49002,False,False,False,3,True,False,2,2
2015-04-14,278000.0,2,2,False,114.27069,False,False,False,1,False,True,4,2
2015-02-20,286000.0,1,2,False,93.83203,False,False,False,1,True,False,2,2
2014-09-29,385000.0,2,2,True,131.92226,False,False,False,1,False,True,9,4
2014-09-12,512500.0,3,3,False,204.3866,False,False,False,2,True,False,9,2
2014-05-29,395000.0,1,1,False,122.63195999999999,False,False,False,1,False,False,5,3
2014-12-11,660000.0,2,3,False,164.43831,False,False,False,2,False,False,12,3
2014-10-01,772500.0,3,4,False,300.07669,False,False,False,2,True,False,10,4
2014-12-22,323000.0,3,2,False,133.78032,False,False,False,1,True,True,12,2
2015-04-22,465000.0,2,3,False,153.28995,False,False,False,2,True,False,4,4
2015-01-21,334000.0,2,2,False,130.0642,False,False,False,1,True,True,1,2
2014-09-03,727000.0,2,3,True,202.52854,False,False,True,2,True,False,9,4
2014-06-09,568000.0,2,2,True,190.45115,False,False,False,1,True,True,6,3
2014-11-04,952000.0,2,4,True,227.61235,False,False,False,2,True,False,11,4
2015-02-20,540000.0,2,4,False,181.16085,False,False,False,2,True,False,2,2
2014-09-18,484000.0,1,2,False,64.10307,False,False,False,1,False,True,9,4
2014-06-26,359000.0,3,2,False,180.23182,False,False,False,1,True,False,6,2
2015-02-13,400000.0,1,3,True,130.99323,False,False,False,2,True,False,2,2
2015-03-13,449950.0,3,4,False,224.82526,False,False,False,2,True,False,3,2
2014-11-19,233000.0,2,2,False,130.0642,False,False,False,2,False,True,11,1
2014-10-15,730000.0,3,2,True,288.92833,False,False,True,2,True,False,10,4
2014-07-18,354000.0,3,2,True,170.01248999999999,False,False,False,1,True,True,7,1
2015-04-15,951000.0,2,4,False,315.8702,False,True,False,2,True,True,4,2
2014-05-21,720000.0,2,3,False,187.66406,False,True,False,2,True,False,5,3
2014-12-01,350000.0,3,2,False,203.45757,False,False,False,2,True,False,12,2
2015-05-11,419900.0,2,3,True,151.43189,False,False,False,2,True,False,5,4
2015-05-05,282000.0,1,2,True,106.83845,False,False,False,1,False,True,5,2
2014-09-22,401000.0,2,2,False,125.41905,False,False,False,2,True,False,9,4
2014-12-30,250000.0,1,1,False,66.89016,False,False,False,1,False,True,12,1
2014-06-09,852500.0,2,4,True,244.33489,False,False,False,2,True,True,6,4
2015-03-27,715000.0,1,1,False,92.903,False,True,False,1,False,True,3,3
2014-05-02,295000.0,1,2,True,151.43189,False,False,False,2,True,False,5,1
2015-03-23,459000.0,2,2,False,122.63195999999999,False,False,False,1,False,False,3,3
2014-12-26,874000.0,3,2,True,265.70258,False,True,True,2,True,True,12,3
2015-02-20,413000.0,2,3,False,211.81884,False,False,False,1,True,True,2,1
2015-03-30,265000.0,3,2,False,146.78674,False,False,False,1,True,False,3,1
2015-03-13,975000.0,3,5,False,208.10272,False,False,False,2,True,False,3,4
2014-05-22,356000.0,1,2,False,98.47718,False,False,False,1,True,True,5,3
2014-11-17,185000.0,2,2,False,91.04494,False,False,False,1,False,True,11,1
2014-11-23,452000.0,2,2,False,157.00607,False,False,False,2,True,False,11,4
2015-02-13,655000.0,3,3,True,238.76071,False,False,False,3,False,True,2,4
2014-06-24,438000.0,2,2,True,141.21256,False,False,False,1,True,True,6,3
2014-12-29,485000.0,3,4,False,303.79281,False,False,False,2,True,False,12,1
2015-04-27,412450.0,2,3,False,177.44473,False,False,False,2,False,True,4,2
2014-07-29,208000.0,2,2,False,99.40621,False,False,False,1,True,True,7,2
2014-10-13,470000.0,1,2,False,110.55457,False,False,True,1,False,True,10,3
2014-05-12,225000.0,2,2,False,91.97397,False,False,False,1,False,True,5,2
2015-03-17,310000.0,3,2,True,191.38018,False,False,False,2,True,True,3,1
2014-08-12,221000.0,2,2,False,132.85129,False,False,False,2,True,False,8,1
2014-12-11,891500.0,2,5,False,287.07027,False,False,False,2,True,False,12,4
2014-10-07,327000.0,2,3,False,127.27711,False,False,False,3,False,False,10,2
2015-01-21,682500.0,3,2,False,325.1605,False,False,False,3,True,False,1,2
2015-04-09,450000.0,3,2,False,192.30921,False,False,False,2,True,False,4,3
